ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra
2382,Cliente-480,Produto-4,2023-3-28,123.12
2383,Cliente-237,Produto-58,2023-5-9,125.56
2384,Cliente-11,Produto-87,2023-11-20,368.91
2385,Cliente-351,Produto-60,2023-4-22,120.84
2386,Cliente-318,Produto-76,2023-1-10,485.99
2387,Cliente-128,Produto-18,2023-9-3,265.4
2388,Cliente-484,Produto-20,2023-5-2,325.22
2389,Cliente-84,Produto-32,2023-6-3,444.47
2390,Cliente-217,Produto-53,2023-8-27,332.75
2391,Cliente-58,Produto-15,2023-8-5,409.95
2392,Cliente-431,Produto-2,2023-10-23,368.98
2393,Cliente-275,Produto-38,2023-6-20,75.98
2394,Cliente-192,Produto-28,2023-8-18,185.43
2395,Cliente-368,Produto-72,2023-5-16,324.32
2396,Cliente-9,Produto-79,2023-10-19,367.75
2397,Cliente-327,Produto-10,2023-2-16,399.72
2398,Cliente-205,Produto-67,2023-7-6,87.12
2399,Cliente-117,Produto-33,2023-9-21,276.39
2400,Cliente-99,Produto-11,2023-2-22,110.87
2401,Cliente-185,Produto-21,2023-11-2,104.36
2402,Cliente-120,Produto-21,2023-12-25,127.14
2403,Cliente-334,Produto-16,2023-3-26,496.54
2404,Cliente-333,Produto-25,2023-5-9,319.58
2405,Cliente-244,Produto-65,2023-4-24,240.64
2406,Cliente-238,Produto-11,2023-6-25,183.64
2407,Cliente-171,Produto-73,2023-12-18,37.45
2408,Cliente-277,Produto-59,2023-5-10,499.23
2409,Cliente-184,Produto-81,2023-1-2,303.68
2410,Cliente-480,Produto-93,2023-8-10,357.81
2411,Cliente-186,Produto-44,2023-4-4,371.4
2412,Cliente-249,Produto-2,2023-5-20,295.08
2413,Cliente-307,Produto-60,2023-6-17,440.25
2414,Cliente-44,Produto-30,2023-9-28,71.45
2415,Cliente-81,Produto-77,2023-2-23,317.84
2416,Cliente-32,Produto-57,2023-2-4,93.41
2417,Cliente-469,Produto-83,2023-5-10,102.11
2418,Cliente-492,Produto-62,2023-9-25,393.7
2419,Cliente-359,Produto-29,2023-2-10,54.37
2420,Cliente-1,Produto-47,2023-2-28,331.59
2421,Cliente-226,Produto-62,2023-8-8,418.26
2422,Cliente-181,Produto-53,2023-9-12,435.57
2423,Cliente-50,Produto-63,2023-5-9,327.21
2424,Cliente-351,Produto-67,2023-7-10,211.9
2425,Cliente-471,Produto-34,2023-7-5,325.18
2426,Cliente-393,Produto-71,2023-3-16,440.63
2427,Cliente-493,Produto-11,2023-5-4,40.8
2428,Cliente-70,Produto-40,2023-5-13,69.83
2429,Cliente-376,Produto-30,2023-10-18,143.48
2430,Cliente-463,Produto-60,2023-8-23,367.25
2431,Cliente-204,Produto-94,2023-10-15,182.97
2432,Cliente-443,Produto-4,2023-6-15,101.27
2433,Cliente-317,Produto-34,2023-7-15,426.59
2434,Cliente-10,Produto-90,2023-3-23,444.69
2435,Cliente-488,Produto-46,2023-4-27,219.58
2436,Cliente-406,Produto-67,2023-4-27,246.49
2437,Cliente-122,Produto-79,2023-4-14,165.46
2438,Cliente-104,Produto-26,2023-5-7,10.42
2439,Cliente-114,Produto-4,2023-7-26,280.7
2440,Cliente-42,Produto-36,2023-3-19,336.38
2441,Cliente-56,Produto-45,2023-5-15,337.2
2442,Cliente-269,Produto-77,2023-2-12,121.2
2443,Cliente-476,Produto-31,2023-8-16,459.24
2444,Cliente-66,Produto-17,2023-12-16,445.3
2445,Cliente-385,Produto-64,2023-8-14,304.97
2446,Cliente-309,Produto-83,2023-9-8,222.82
2447,Cliente-273,Produto-41,2023-8-23,440.88
2448,Cliente-177,Produto-20,2023-7-7,236.61
2449,Cliente-447,Produto-32,2023-12-2,444.36
2450,Cliente-464,Produto-25,2023-11-25,139.64
2451,Cliente-97,Produto-76,2023-9-8,298.83
2452,Cliente-62,Produto-12,2023-8-25,341.32
2453,Cliente-112,Produto-18,2023-9-25,272.15
2454,Cliente-500,Produto-78,2023-10-22,143.97
2455,Cliente-400,Produto-23,2023-12-17,78.85
2456,Cliente-425,Produto-20,2023-7-20,162.0
2457,Cliente-499,Produto-71,2023-7-25,315.38
2458,Cliente-485,Produto-25,2023-7-26,249.05
2459,Cliente-110,Produto-31,2023-5-25,175.34
2460,Cliente-280,Produto-32,2023-11-23,284.7
2461,Cliente-416,Produto-62,2023-7-23,83.44
2462,Cliente-173,Produto-27,2023-5-12,461.31
2463,Cliente-98,Produto-96,2023-11-12,174.99
2464,Cliente-258,Produto-5,2023-10-16,127.64
2465,Cliente-290,Produto-3,2023-9-25,53.42
2466,Cliente-498,Produto-52,2023-4-25,317.18
2467,Cliente-353,Produto-49,2023-12-26,419.52
2468,Cliente-335,Produto-12,2023-2-16,120.55
2469,Cliente-145,Produto-82,2023-5-27,178.05
2470,Cliente-290,Produto-40,2023-9-19,387.59
2471,Cliente-27,Produto-5,2023-10-21,114.88
2472,Cliente-26,Produto-49,2023-8-27,294.72
2473,Cliente-112,Produto-76,2023-1-19,222.83
2474,Cliente-154,Produto-58,2023-4-18,351.97
2475,Cliente-233,Produto-1,2023-9-6,187.87
2476,Cliente-324,Produto-99,2023-2-27,232.03
2477,Cliente-412,Produto-58,2023-1-22,438.55
2478,Cliente-90,Produto-21,2023-8-14,208.04
2479,Cliente-379,Produto-33,2023-10-20,65.14
2480,Cliente-311,Produto-19,2023-8-18,338.61
2481,Cliente-264,Produto-68,2023-2-23,445.15
2482,Cliente-305,Produto-20,2023-4-3,85.08
2483,Cliente-444,Produto-2,2023-10-21,294.83
2484,Cliente-72,Produto-47,2023-7-15,346.97
2485,Cliente-293,Produto-60,2023-12-16,344.84
2486,Cliente-196,Produto-34,2023-12-8,329.71
2487,Cliente-494,Produto-42,2023-1-4,264.12
2488,Cliente-114,Produto-30,2023-9-23,411.49
2489,Cliente-176,Produto-24,2023-5-13,351.89
2490,Cliente-487,Produto-64,2023-12-20,65.05
2491,Cliente-97,Produto-80,2023-11-21,475.41
2492,Cliente-299,Produto-31,2023-4-20,170.98
2493,Cliente-408,Produto-2,2023-12-6,199.95
2494,Cliente-415,Produto-48,2023-12-23,92.31
2495,Cliente-180,Produto-45,2023-12-22,277.32
2496,Cliente-210,Produto-46,2023-10-16,145.77
2497,Cliente-430,Produto-93,2023-1-12,426.43
2498,Cliente-223,Produto-40,2023-9-6,317.62
2499,Cliente-5,Produto-55,2023-7-7,377.63
2500,Cliente-179,Produto-12,2023-7-17,284.85
2501,Cliente-208,Produto-28,2023-11-5,81.97
2502,Cliente-105,Produto-39,2023-5-25,320.63
2503,Cliente-98,Produto-36,2023-10-16,102.96
2504,Cliente-433,Produto-5,2023-8-12,42.46
2505,Cliente-399,Produto-68,2023-11-11,286.8
2506,Cliente-235,Produto-80,2023-5-2,34.63
2507,Cliente-24,Produto-75,2023-9-20,154.63
2508,Cliente-225,Produto-67,2023-9-19,233.35
2509,Cliente-339,Produto-57,2023-9-7,436.4
2510,Cliente-483,Produto-12,2023-4-8,134.16
2511,Cliente-87,Produto-92,2023-6-18,360.42
2512,Cliente-127,Produto-56,2023-9-20,372.38
2513,Cliente-418,Produto-8,2023-3-14,171.54
2514,Cliente-3,Produto-20,2023-3-28,261.93
2515,Cliente-269,Produto-95,2023-1-2,184.42
2516,Cliente-123,Produto-22,2023-11-21,324.26
2517,Cliente-153,Produto-66,2023-12-23,42.17
2518,Cliente-391,Produto-15,2023-11-19,87.61
2519,Cliente-285,Produto-98,2023-11-17,118.16
2520,Cliente-435,Produto-40,2023-5-6,326.54
2521,Cliente-374,Produto-51,2023-12-8,140.59
2522,Cliente-476,Produto-80,2023-3-27,408.49
2523,Cliente-271,Produto-61,2023-9-11,376.57
2524,Cliente-132,Produto-73,2023-10-25,145.5
2525,Cliente-181,Produto-57,2023-4-13,469.24
2526,Cliente-154,Produto-38,2023-1-25,317.46
2527,Cliente-87,Produto-98,2023-7-18,289.86
2528,Cliente-184,Produto-21,2023-1-1,448.44
2529,Cliente-271,Produto-37,2023-11-19,28.59
2530,Cliente-334,Produto-85,2023-5-3,322.72
2531,Cliente-269,Produto-17,2023-12-24,434.03
2532,Cliente-261,Produto-36,2023-7-28,306.36
2533,Cliente-158,Produto-82,2023-12-26,260.31
2534,Cliente-258,Produto-10,2023-1-27,243.76
2535,Cliente-95,Produto-41,2023-6-8,493.35
2536,Cliente-25,Produto-4,2023-9-14,222.34
2537,Cliente-271,Produto-54,2023-11-16,277.95
2538,Cliente-319,Produto-6,2023-12-15,280.64
2539,Cliente-389,Produto-85,2023-12-6,86.03
2540,Cliente-192,Produto-20,2023-11-7,18.84
2541,Cliente-247,Produto-42,2023-1-19,162.5
2542,Cliente-462,Produto-45,2023-1-13,340.41
2543,Cliente-164,Produto-47,2023-1-12,93.92
2544,Cliente-406,Produto-73,2023-8-22,116.1
2545,Cliente-383,Produto-22,2023-6-8,82.34
2546,Cliente-350,Produto-6,2023-7-8,267.68
2547,Cliente-313,Produto-83,2023-7-7,297.92
2548,Cliente-407,Produto-62,2023-9-6,477.94
2549,Cliente-361,Produto-31,2023-3-26,419.29
2550,Cliente-360,Produto-67,2023-5-11,473.81
2551,Cliente-408,Produto-69,2023-7-8,63.0
2552,Cliente-449,Produto-91,2023-5-15,322.57
2553,Cliente-234,Produto-68,2023-11-23,465.02
2554,Cliente-284,Produto-82,2023-3-4,290.71
2555,Cliente-133,Produto-58,2023-4-5,221.37
2556,Cliente-355,Produto-42,2023-7-14,209.22
2557,Cliente-279,Produto-83,2023-5-8,485.59
2558,Cliente-177,Produto-60,2023-3-2,22.93
2559,Cliente-359,Produto-97,2023-10-6,100.61
2560,Cliente-14,Produto-72,2023-3-1,410.14
2561,Cliente-139,Produto-85,2023-3-19,211.27
2562,Cliente-99,Produto-90,2023-12-9,364.72
2563,Cliente-439,Produto-64,2023-4-28,22.73
2564,Cliente-447,Produto-34,2023-11-9,83.97
2565,Cliente-324,Produto-84,2023-1-2,337.32
2566,Cliente-20,Produto-25,2023-11-7,376.13
2567,Cliente-316,Produto-9,2023-10-4,17.21
2568,Cliente-164,Produto-54,2023-3-1,88.17
2569,Cliente-128,Produto-7,2023-8-7,413.15
2570,Cliente-419,Produto-18,2023-4-21,138.44
2571,Cliente-303,Produto-43,2023-7-7,497.02
2572,Cliente-206,Produto-50,2023-12-8,376.7
2573,Cliente-427,Produto-47,2023-8-14,68.59
2574,Cliente-104,Produto-37,2023-9-7,414.69
2575,Cliente-201,Produto-46,2023-10-28,194.49
2576,Cliente-277,Produto-8,2023-8-4,438.97
2577,Cliente-238,Produto-20,2023-3-9,102.6
2578,Cliente-170,Produto-61,2023-3-24,30.05
2579,Cliente-51,Produto-23,2023-2-13,461.35
2580,Cliente-314,Produto-54,2023-10-15,251.85
2581,Cliente-145,Produto-58,2023-7-14,23.17
2582,Cliente-161,Produto-96,2023-3-19,436.95
2583,Cliente-412,Produto-11,2023-2-9,96.12
2584,Cliente-445,Produto-97,2023-7-1,408.71
2585,Cliente-481,Produto-43,2023-3-9,340.0
2586,Cliente-267,Produto-70,2023-1-9,493.31
2587,Cliente-83,Produto-33,2023-11-19,248.26
2588,Cliente-339,Produto-53,2023-5-15,305.97
2589,Cliente-308,Produto-62,2023-8-13,109.78
2590,Cliente-281,Produto-53,2023-2-10,395.77
2591,Cliente-180,Produto-79,2023-2-4,25.43
2592,Cliente-169,Produto-73,2023-9-17,224.95
2593,Cliente-106,Produto-3,2023-4-25,138.1
2594,Cliente-94,Produto-98,2023-1-21,110.0
2595,Cliente-487,Produto-48,2023-1-2,237.08
2596,Cliente-222,Produto-24,2023-4-26,391.85
2597,Cliente-237,Produto-22,2023-5-27,142.8
2598,Cliente-78,Produto-83,2023-11-10,140.91
2599,Cliente-269,Produto-95,2023-7-12,84.94
2600,Cliente-382,Produto-33,2023-8-7,10.77
2601,Cliente-94,Produto-41,2023-7-15,231.05
2602,Cliente-92,Produto-31,2023-11-13,372.92
2603,Cliente-31,Produto-82,2023-3-27,130.15
2604,Cliente-105,Produto-9,2023-6-22,375.55
2605,Cliente-379,Produto-13,2023-2-21,289.43
2606,Cliente-134,Produto-13,2023-2-25,318.31
2607,Cliente-56,Produto-81,2023-11-8,258.75
2608,Cliente-385,Produto-25,2023-1-21,402.05
2609,Cliente-350,Produto-10,2023-10-26,77.99
2610,Cliente-86,Produto-44,2023-7-19,412.49
2611,Cliente-343,Produto-42,2023-10-3,26.65
2612,Cliente-209,Produto-37,2023-1-28,312.61
2613,Cliente-224,Produto-74,2023-12-3,88.72
2614,Cliente-126,Produto-75,2023-6-1,289.3
2615,Cliente-48,Produto-69,2023-7-22,152.03
2616,Cliente-299,Produto-28,2023-8-28,258.68
2617,Cliente-490,Produto-70,2023-7-13,77.88
2618,Cliente-8,Produto-60,2023-7-27,148.58
2619,Cliente-301,Produto-15,2023-9-28,171.11
2620,Cliente-362,Produto-20,2023-1-26,418.2
2621,Cliente-224,Produto-95,2023-5-5,62.18
2622,Cliente-180,Produto-65,2023-12-23,19.74
2623,Cliente-17,Produto-87,2023-11-4,273.82
2624,Cliente-64,Produto-1,2023-1-22,497.82
2625,Cliente-66,Produto-26,2023-10-24,327.77
2626,Cliente-225,Produto-20,2023-12-19,494.87
2627,Cliente-178,Produto-46,2023-11-9,133.23
2628,Cliente-205,Produto-78,2023-9-16,399.63
2629,Cliente-53,Produto-76,2023-2-8,394.83
2630,Cliente-73,Produto-31,2023-2-28,97.26
2631,Cliente-266,Produto-90,2023-10-14,189.2
2632,Cliente-260,Produto-70,2023-1-13,217.0
2633,Cliente-311,Produto-59,2023-10-27,212.91
2634,Cliente-170,Produto-10,2023-10-17,185.76
2635,Cliente-480,Produto-13,2023-8-15,431.29
2636,Cliente-423,Produto-81,2023-6-4,449.82
2637,Cliente-219,Produto-79,2023-10-5,23.55
2638,Cliente-391,Produto-72,2023-11-6,91.55
2639,Cliente-400,Produto-58,2023-4-8,63.18
2640,Cliente-258,Produto-94,2023-7-17,438.89
2641,Cliente-315,Produto-78,2023-11-2,217.18
2642,Cliente-354,Produto-40,2023-4-2,204.88
2643,Cliente-268,Produto-25,2023-10-19,389.81
2644,Cliente-286,Produto-9,2023-6-9,444.77
2645,Cliente-194,Produto-86,2023-9-17,80.95
2646,Cliente-330,Produto-67,2023-12-5,376.34
2647,Cliente-197,Produto-1,2023-11-10,163.49
2648,Cliente-452,Produto-67,2023-8-18,19.32
2649,Cliente-340,Produto-19,2023-3-27,41.98
2650,Cliente-362,Produto-92,2023-12-13,335.33
2651,Cliente-100,Produto-16,2023-8-28,237.79
2652,Cliente-328,Produto-48,2023-8-14,238.51
2653,Cliente-254,Produto-4,2023-12-26,288.84
2654,Cliente-254,Produto-26,2023-4-17,243.81
2655,Cliente-115,Produto-48,2023-12-15,335.51
2656,Cliente-74,Produto-73,2023-11-11,280.78
2657,Cliente-278,Produto-51,2023-6-23,86.81
2658,Cliente-222,Produto-95,2023-5-14,180.66
2659,Cliente-370,Produto-40,2023-9-15,303.07
2660,Cliente-267,Produto-34,2023-2-23,374.0
2661,Cliente-138,Produto-62,2023-9-15,280.84
2662,Cliente-489,Produto-88,2023-8-18,32.81
2663,Cliente-54,Produto-89,2023-2-20,492.64
2664,Cliente-131,Produto-38,2023-2-8,12.73
2665,Cliente-67,Produto-98,2023-9-20,224.75
2666,Cliente-306,Produto-34,2023-9-28,157.81
2667,Cliente-7,Produto-72,2023-6-22,64.01
2668,Cliente-219,Produto-67,2023-3-5,176.18
2669,Cliente-391,Produto-96,2023-8-12,483.91
2670,Cliente-13,Produto-32,2023-8-25,278.55
2671,Cliente-452,Produto-6,2023-1-18,25.5
2672,Cliente-331,Produto-11,2023-5-5,345.1
2673,Cliente-104,Produto-60,2023-6-7,69.75
2674,Cliente-267,Produto-47,2023-12-17,368.42
2675,Cliente-295,Produto-28,2023-11-7,375.93
2676,Cliente-12,Produto-96,2023-12-19,440.02
2677,Cliente-101,Produto-7,2023-9-27,425.47
2678,Cliente-195,Produto-2,2023-3-15,473.55
2679,Cliente-318,Produto-31,2023-10-28,157.13
2680,Cliente-203,Produto-48,2023-11-6,297.75
2681,Cliente-424,Produto-72,2023-8-3,145.52
2682,Cliente-405,Produto-92,2023-7-7,409.64
2683,Cliente-452,Produto-35,2023-7-17,123.5
2684,Cliente-82,Produto-25,2023-8-14,258.18
2685,Cliente-231,Produto-65,2023-4-18,51.76
2686,Cliente-152,Produto-67,2023-6-14,483.42
2687,Cliente-30,Produto-78,2023-1-7,156.4
2688,Cliente-130,Produto-3,2023-12-8,390.54
2689,Cliente-62,Produto-7,2023-12-27,272.06
2690,Cliente-357,Produto-48,2023-10-17,398.12
2691,Cliente-277,Produto-89,2023-11-15,305.21
2692,Cliente-394,Produto-71,2023-9-12,329.84
2693,Cliente-111,Produto-13,2023-10-16,26.45
2694,Cliente-433,Produto-5,2023-2-26,233.04
2695,Cliente-103,Produto-2,2023-4-19,144.43
2696,Cliente-325,Produto-7,2023-11-12,382.02
2697,Cliente-170,Produto-75,2023-6-15,262.29
2698,Cliente-64,Produto-25,2023-6-18,449.0
2699,Cliente-466,Produto-28,2023-2-6,329.61
2700,Cliente-216,Produto-76,2023-6-14,378.87
2701,Cliente-161,Produto-30,2023-2-15,92.54
2702,Cliente-231,Produto-94,2023-2-5,66.32
2703,Cliente-271,Produto-43,2023-6-15,127.0
2704,Cliente-195,Produto-59,2023-4-19,288.72
2705,Cliente-319,Produto-37,2023-11-20,270.24
2706,Cliente-275,Produto-97,2023-11-19,499.94
2707,Cliente-128,Produto-19,2023-3-4,337.07
2708,Cliente-275,Produto-34,2023-12-25,131.1
2709,Cliente-418,Produto-67,2023-5-13,113.55
2710,Cliente-102,Produto-54,2023-8-25,213.1
2711,Cliente-376,Produto-17,2023-10-24,434.97
2712,Cliente-338,Produto-9,2023-7-7,12.94
2713,Cliente-81,Produto-22,2023-2-1,325.96
2714,Cliente-306,Produto-31,2023-5-13,73.04
2715,Cliente-443,Produto-2,2023-8-13,104.6
2716,Cliente-310,Produto-20,2023-4-28,72.5
2717,Cliente-172,Produto-78,2023-11-7,93.65
2718,Cliente-452,Produto-30,2023-5-21,411.83
2719,Cliente-65,Produto-47,2023-9-21,89.85
2720,Cliente-341,Produto-86,2023-5-19,106.0
2721,Cliente-158,Produto-100,2023-3-5,280.08
2722,Cliente-351,Produto-89,2023-11-5,346.5
2723,Cliente-383,Produto-6,2023-2-2,151.94
2724,Cliente-395,Produto-98,2023-9-2,437.94
2725,Cliente-69,Produto-43,2023-6-3,443.96
2726,Cliente-169,Produto-85,2023-7-12,219.97
2727,Cliente-329,Produto-45,2023-9-27,309.33
2728,Cliente-424,Produto-25,2023-5-5,351.68
2729,Cliente-367,Produto-68,2023-12-7,234.31
2730,Cliente-415,Produto-6,2023-8-16,427.56
2731,Cliente-1,Produto-10,2023-3-24,192.53
2732,Cliente-332,Produto-97,2023-1-4,232.88
2733,Cliente-338,Produto-33,2023-9-24,427.03
2734,Cliente-314,Produto-99,2023-6-16,165.58
2735,Cliente-459,Produto-18,2023-12-17,154.37
2736,Cliente-342,Produto-72,2023-2-25,56.63
2737,Cliente-57,Produto-65,2023-3-16,485.97
2738,Cliente-415,Produto-16,2023-9-3,181.0
2739,Cliente-374,Produto-62,2023-3-22,416.34
2740,Cliente-461,Produto-31,2023-3-1,82.32
2741,Cliente-436,Produto-4,2023-2-28,152.88
2742,Cliente-327,Produto-33,2023-4-28,470.03
2743,Cliente-432,Produto-36,2023-9-15,57.16
2744,Cliente-76,Produto-82,2023-8-12,188.22
2745,Cliente-191,Produto-44,2023-8-14,490.54
2746,Cliente-459,Produto-87,2023-2-18,104.33
2747,Cliente-309,Produto-17,2023-4-5,204.82
2748,Cliente-162,Produto-88,2023-3-27,298.95
2749,Cliente-89,Produto-64,2023-9-1,289.24
2750,Cliente-138,Produto-5,2023-3-25,303.96
2751,Cliente-435,Produto-44,2023-4-11,120.21
2752,Cliente-10,Produto-97,2023-4-17,144.31
2753,Cliente-116,Produto-9,2023-7-10,179.57
2754,Cliente-407,Produto-46,2023-3-17,466.6
2755,Cliente-195,Produto-21,2023-6-17,373.96
2756,Cliente-243,Produto-91,2023-8-2,160.82
2757,Cliente-275,Produto-65,2023-5-20,169.92
2758,Cliente-498,Produto-40,2023-9-21,147.04
2759,Cliente-191,Produto-48,2023-9-18,461.78
2760,Cliente-74,Produto-85,2023-3-1,242.84
2761,Cliente-477,Produto-58,2023-11-13,193.99
2762,Cliente-469,Produto-39,2023-3-21,185.5
2763,Cliente-273,Produto-91,2023-4-16,164.57
2764,Cliente-134,Produto-96,2023-1-3,459.06
2765,Cliente-494,Produto-26,2023-12-15,43.6
2766,Cliente-466,Produto-10,2023-7-13,412.2
2767,Cliente-172,Produto-80,2023-4-22,436.59
2768,Cliente-340,Produto-43,2023-8-5,80.82
2769,Cliente-89,Produto-85,2023-5-27,152.66
2770,Cliente-411,Produto-35,2023-10-6,289.17
2771,Cliente-193,Produto-82,2023-3-24,77.15
2772,Cliente-217,Produto-51,2023-10-6,179.81
2773,Cliente-378,Produto-30,2023-8-5,393.71
2774,Cliente-297,Produto-8,2023-6-8,440.62
2775,Cliente-155,Produto-14,2023-11-28,110.69
2776,Cliente-6,Produto-53,2023-9-28,436.55
2777,Cliente-370,Produto-52,2023-2-4,356.78
2778,Cliente-38,Produto-77,2023-1-15,85.39
2779,Cliente-243,Produto-2,2023-9-10,246.22
2780,Cliente-252,Produto-25,2023-3-28,429.5
2781,Cliente-59,Produto-73,2023-4-20,164.08
2782,Cliente-422,Produto-19,2023-2-19,492.1
2783,Cliente-123,Produto-66,2023-8-20,36.15
2784,Cliente-163,Produto-15,2023-8-23,159.59
2785,Cliente-331,Produto-23,2023-1-27,448.55
2786,Cliente-118,Produto-77,2023-1-18,246.03
2787,Cliente-34,Produto-26,2023-6-16,244.25
2788,Cliente-64,Produto-70,2023-7-10,88.67
2789,Cliente-233,Produto-77,2023-7-14,286.88
2790,Cliente-105,Produto-3,2023-8-27,97.48
2791,Cliente-483,Produto-69,2023-8-8,341.07
2792,Cliente-20,Produto-11,2023-1-12,110.21
2793,Cliente-54,Produto-38,2023-6-25,80.23
2794,Cliente-262,Produto-73,2023-1-17,157.66
2795,Cliente-303,Produto-28,2023-4-16,325.98
2796,Cliente-457,Produto-43,2023-3-27,302.47
2797,Cliente-121,Produto-83,2023-12-16,421.21
2798,Cliente-299,Produto-28,2023-1-19,450.63
2799,Cliente-128,Produto-90,2023-11-20,361.52
2800,Cliente-448,Produto-82,2023-8-12,290.46
2801,Cliente-93,Produto-58,2023-5-16,398.55
2802,Cliente-458,Produto-82,2023-5-21,360.47
2803,Cliente-136,Produto-62,2023-8-25,367.63
2804,Cliente-427,Produto-72,2023-7-12,390.92
2805,Cliente-134,Produto-13,2023-1-28,137.48
2806,Cliente-86,Produto-43,2023-7-19,357.06
2807,Cliente-137,Produto-19,2023-3-6,138.3
2808,Cliente-154,Produto-86,2023-2-15,15.47
2809,Cliente-298,Produto-10,2023-1-3,195.21
2810,Cliente-102,Produto-74,2023-6-9,306.62
2811,Cliente-275,Produto-10,2023-3-16,304.03
2812,Cliente-354,Produto-25,2023-11-25,17.11
2813,Cliente-205,Produto-65,2023-10-21,11.66
2814,Cliente-105,Produto-52,2023-9-2,72.33
2815,Cliente-82,Produto-74,2023-4-13,279.7
2816,Cliente-265,Produto-3,2023-6-28,365.82
2817,Cliente-400,Produto-97,2023-9-10,76.97
2818,Cliente-38,Produto-91,2023-11-14,487.85
2819,Cliente-441,Produto-55,2023-7-18,277.66
2820,Cliente-74,Produto-73,2023-12-16,479.25
2821,Cliente-86,Produto-50,2023-7-25,163.88
2822,Cliente-174,Produto-38,2023-8-18,80.51
2823,Cliente-102,Produto-40,2023-3-10,22.29
2824,Cliente-208,Produto-98,2023-12-17,209.05
2825,Cliente-392,Produto-61,2023-9-6,83.75
2826,Cliente-488,Produto-11,2023-6-22,449.01
2827,Cliente-424,Produto-84,2023-12-1,351.47
2828,Cliente-437,Produto-16,2023-2-18,188.26
2829,Cliente-15,Produto-10,2023-7-2,251.6
2830,Cliente-50,Produto-17,2023-5-4,216.37
2831,Cliente-50,Produto-71,2023-3-8,82.18
2832,Cliente-286,Produto-64,2023-9-13,438.34
2833,Cliente-20,Produto-24,2023-4-1,163.98
2834,Cliente-430,Produto-74,2023-5-6,335.91
2835,Cliente-445,Produto-12,2023-10-7,248.31
2836,Cliente-278,Produto-38,2023-1-23,384.99
2837,Cliente-371,Produto-96,2023-2-24,46.5
2838,Cliente-48,Produto-44,2023-11-26,54.2
2839,Cliente-473,Produto-34,2023-5-8,260.83
2840,Cliente-212,Produto-19,2023-7-21,166.2
2841,Cliente-208,Produto-23,2023-1-26,16.97
2842,Cliente-132,Produto-22,2023-5-4,393.1
2843,Cliente-137,Produto-12,2023-4-14,458.89
2844,Cliente-480,Produto-93,2023-11-6,378.93
2845,Cliente-243,Produto-79,2023-12-28,440.57
2846,Cliente-486,Produto-100,2023-7-16,355.86
2847,Cliente-362,Produto-25,2023-9-23,146.1
2848,Cliente-176,Produto-76,2023-8-16,211.76
2849,Cliente-436,Produto-14,2023-12-17,207.7
2850,Cliente-291,Produto-68,2023-12-5,187.91
2851,Cliente-211,Produto-40,2023-5-11,321.62
2852,Cliente-35,Produto-59,2023-5-18,158.53
2853,Cliente-484,Produto-86,2023-1-25,301.82
2854,Cliente-268,Produto-99,2023-5-3,425.06
2855,Cliente-378,Produto-27,2023-2-15,315.12
2856,Cliente-148,Produto-48,2023-5-10,105.48
2857,Cliente-427,Produto-35,2023-10-1,499.9
2858,Cliente-419,Produto-93,2023-2-3,149.76
2859,Cliente-54,Produto-7,2023-12-19,84.89
2860,Cliente-109,Produto-95,2023-1-6,411.77
2861,Cliente-438,Produto-80,2023-1-17,37.28
2862,Cliente-14,Produto-44,2023-10-10,426.82
2863,Cliente-445,Produto-52,2023-5-19,349.2
2864,Cliente-461,Produto-16,2023-9-3,245.01
2865,Cliente-5,Produto-77,2023-12-9,342.57
2866,Cliente-413,Produto-39,2023-10-16,200.08
2867,Cliente-301,Produto-65,2023-4-14,393.48
2868,Cliente-274,Produto-50,2023-6-19,203.68
2869,Cliente-35,Produto-83,2023-5-28,67.37
2870,Cliente-458,Produto-73,2023-6-13,10.32
2871,Cliente-338,Produto-31,2023-3-18,293.5
2872,Cliente-155,Produto-13,2023-4-8,98.47
2873,Cliente-318,Produto-69,2023-4-15,386.39
2874,Cliente-384,Produto-51,2023-12-3,206.02
2875,Cliente-158,Produto-64,2023-8-8,270.78
2876,Cliente-437,Produto-89,2023-7-24,72.53
2877,Cliente-9,Produto-47,2023-10-6,241.18
2878,Cliente-390,Produto-40,2023-11-2,163.92
2879,Cliente-219,Produto-30,2023-3-6,12.68
2880,Cliente-407,Produto-77,2023-7-26,151.33
2881,Cliente-101,Produto-3,2023-1-6,439.72
2882,Cliente-65,Produto-33,2023-11-24,444.72
2883,Cliente-314,Produto-75,2023-6-13,435.13
2884,Cliente-305,Produto-85,2023-3-5,300.85
2885,Cliente-259,Produto-19,2023-10-21,112.45
2886,Cliente-140,Produto-88,2023-1-1,168.1
2887,Cliente-372,Produto-99,2023-1-1,73.73
2888,Cliente-231,Produto-94,2023-10-14,355.48
2889,Cliente-15,Produto-25,2023-7-7,147.7
2890,Cliente-25,Produto-75,2023-9-23,261.58
2891,Cliente-216,Produto-38,2023-1-24,230.74
2892,Cliente-10,Produto-78,2023-7-28,380.28
2893,Cliente-136,Produto-5,2023-2-22,164.51
2894,Cliente-227,Produto-95,2023-5-19,430.58
2895,Cliente-60,Produto-4,2023-9-19,298.32
2896,Cliente-407,Produto-98,2023-3-8,484.52
2897,Cliente-30,Produto-54,2023-5-21,85.75
2898,Cliente-134,Produto-72,2023-9-27,164.81
